"PupID","MomID","Birthday","Sex","PND","PupMass_g","MomMass_g","ForearmLength_mm","Year"
"Grey 109Purple","Grey 109",2025-06-15,"F",21,16.62,24.97,42.4,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",22,16.06,24.78,43.8,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",23,16.33,24,42.2,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",24,18.65,24.67,44.8,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",25,15.93,23.42,44,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",26,16.39,24.85,44.3,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",27,16.19,26.25,44.35,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",28,16.26,25.47,42.75,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",29,15.9,25.53,45.2,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",30,16.27,NA,NA,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",31,NA,NA,NA,2025
"Grey 109Purple","Grey 109",2025-06-15,"F",32,NA,NA,NA,2025
"Grey105Pink","Grey 105",2025-06-19,"F",1,NA,NA,NA,2025
"Grey105Pink","Grey 105",2025-06-19,"F",2,3.74,21.14,17.85,2025
"Grey105Pink","Grey 105",2025-06-19,"F",3,4.06,22.33,20.9,2025
"Grey105Pink","Grey 105",2025-06-19,"F",4,4.58,22.86,20,2025
"Grey105Pink","Grey 105",2025-06-19,"F",5,5.09,22.42,21.45,2025
"Grey105Pink","Grey 105",2025-06-19,"F",6,5.79,24.96,23.3,2025
"Grey105Pink","Grey 105",2025-06-19,"F",7,6.29,24.26,25.3,2025
"Grey105Pink","Grey 105",2025-06-19,"F",8,6.99,25.25,26.75,2025
"Grey105Pink","Grey 105",2025-06-19,"F",9,7.54,24.67,27.9,2025
"Grey105Pink","Grey 105",2025-06-19,"F",10,8.23,24.27,30.55,2025
"Grey105Pink","Grey 105",2025-06-19,"F",11,8.87,24.17,31.5,2025
"Grey105Pink","Grey 105",2025-06-19,"F",12,9.42,24.94,31.55,2025
"Grey105Pink","Grey 105",2025-06-19,"F",13,9.87,25.12,34.25,2025
"Grey105Pink","Grey 105",2025-06-19,"F",14,10,24.84,34.8,2025
"Grey105Pink","Grey 105",2025-06-19,"F",15,10.26,26.7,36.25,2025
"Grey105Pink","Grey 105",2025-06-19,"F",16,11.06,27.16,36.45,2025
"Grey105Pink","Grey 105",2025-06-19,"F",17,11.08,25.83,38.2,2025
"Grey105Pink","Grey 105",2025-06-19,"F",18,11.37,22.22,39.45,2025
"Grey105Pink","Grey 105",2025-06-19,"F",19,11.66,24.22,39.9,2025
"Grey105Pink","Grey 105",2025-06-19,"F",20,11.23,23.08,39.9,2025
"Grey105Pink","Grey 105",2025-06-19,"F",21,11.88,22.63,40.7,2025
"Grey105Pink","Grey 105",2025-06-19,"F",22,11.12,21.57,40.25,2025
"Grey105Pink","Grey 105",2025-06-19,"F",23,10.93,20.46,41.05,2025
"Grey105Pink","Grey 105",2025-06-19,"F",24,10.81,19.53,40.95,2025
"Grey105Pink","Grey 105",2025-06-19,"F",25,11.14,19.95,40.1,2025
"Grey105Pink","Grey 105",2025-06-19,"F",26,11.44,19.79,39.75,2025
"Grey105Pink","Grey 105",2025-06-19,"F",27,12.55,19.54,41.1,2025
"Grey105Pink","Grey 105",2025-06-19,"F",28,13.34,21.85,41.2,2025
"Grey105Pink","Grey 105",2025-06-19,"F",29,14.13,17.9,41.15,2025
"Grey105Pink","Grey 105",2025-06-19,"F",30,14.92,NA,41.6,2025
"Grey105Pink","Grey 105",2025-06-19,"F",31,NA,NA,NA,2025
"Grey105Pink","Grey 105",2025-06-19,"F",32,NA,NA,NA,2025
"Grey105Green","Grey 105",2025-06-19,"F",1,NA,NA,NA,2025
"Grey105Green","Grey 105",2025-06-19,"F",2,3.56,21.14,17,2025
"Grey105Green","Grey 105",2025-06-19,"F",3,3.88,22.33,19.65,2025
"Grey105Green","Grey 105",2025-06-19,"F",4,4.41,22.86,18.5,2025
"Grey105Green","Grey 105",2025-06-19,"F",5,4.95,22.42,20.55,2025
"Grey105Green","Grey 105",2025-06-19,"F",6,5.67,24.96,22.7,2025
"Grey105Green","Grey 105",2025-06-19,"F",7,6.28,24.26,24,2025
"Grey105Green","Grey 105",2025-06-19,"F",8,6.83,25.25,26.65,2025
"Grey105Green","Grey 105",2025-06-19,"F",9,7.27,24.67,27.35,2025
"Grey105Green","Grey 105",2025-06-19,"F",10,8.13,24.27,30.05,2025
"Grey105Green","Grey 105",2025-06-19,"F",11,8.62,24.17,30.65,2025
"Grey105Green","Grey 105",2025-06-19,"F",12,9.13,24.94,32.2,2025
"Grey105Green","Grey 105",2025-06-19,"F",13,9.58,25.12,32.55,2025
"Grey105Green","Grey 105",2025-06-19,"F",14,9.94,24.84,35.7,2025
"Grey105Green","Grey 105",2025-06-19,"F",15,10.61,26.7,36.1,2025
"Grey105Green","Grey 105",2025-06-19,"F",16,10.97,27.16,37.7,2025
"Grey105Green","Grey 105",2025-06-19,"F",17,11.12,25.83,38.7,2025
"Grey105Green","Grey 105",2025-06-19,"F",18,11.34,22.22,39.15,2025
"Grey105Green","Grey 105",2025-06-19,"F",19,11.76,24.22,40,2025
"Grey105Green","Grey 105",2025-06-19,"F",20,11.55,23.08,40.5,2025
"Grey105Green","Grey 105",2025-06-19,"F",21,11.87,22.63,41.15,2025
"Grey105Green","Grey 105",2025-06-19,"F",22,11.34,21.57,40.9,2025
"Grey105Green","Grey 105",2025-06-19,"F",23,11.36,20.46,41.9,2025
"Grey105Green","Grey 105",2025-06-19,"F",24,11.13,19.53,41.9,2025
"Grey105Green","Grey 105",2025-06-19,"F",25,11.31,19.95,41.6,2025
"Grey105Green","Grey 105",2025-06-19,"F",26,11.33,19.79,42.5,2025
"Grey105Green","Grey 105",2025-06-19,"F",27,10.99,19.54,42.25,2025
"Grey105Green","Grey 105",2025-06-19,"F",28,11.05,21.85,42.35,2025
"Grey105Green","Grey 105",2025-06-19,"F",29,10.64,17.9,42.15,2025
"Grey105Green","Grey 105",2025-06-19,"F",30,10.23,NA,43.1,2025
"Grey105Green","Grey 105",2025-06-19,"F",31,NA,NA,NA,2025
"Grey105Green","Grey 105",2025-06-19,"F",32,NA,NA,NA,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",1,NA,NA,NA,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",2,3.6,22.37,16.35,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",3,3.8,21.4,17.8,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",4,3.86,21.07,18.3,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",5,4.35,21.82,19,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",6,4.92,22.73,21.7,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",7,5.48,22.5,22.2,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",8,5.76,22.29,23.05,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",9,6.35,22.74,24.25,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",10,6.92,22.49,25.65,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",11,7.94,22.08,21.6,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",12,7.94,21.18,28.65,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",13,8.34,21.77,30.6,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",14,8.79,22.02,32,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",15,9.49,23,32.5,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",16,9.88,22.42,33,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",17,10.39,24.29,35.5,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",18,10.65,24.14,35.6,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",19,10.69,24.84,36.7,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",20,11.11,23.38,37,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",21,11.98,24.7,38.3,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",22,11.98,23.64,38.8,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",23,11.98,23.92,39.6,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",24,12.43,23.64,39,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",25,11.78,22.65,39.85,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",26,11.72,23.3,40.65,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",27,12.04,23.03,41.05,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",28,11.59,22.46,41.7,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",29,11.83,22.8,41.35,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",30,NA,NA,NA,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",31,NA,NA,NA,2025
"Grey106Yellow","Grey 106",2025-06-12,"F",32,NA,NA,NA,2025
"Grey106Pink","Grey 106",2025-06-12,"M",1,NA,NA,NA,2025
"Grey106Pink","Grey 106",2025-06-12,"M",2,3.45,22.37,16.1,2025
"Grey106Pink","Grey 106",2025-06-12,"M",3,3.57,21.4,18.5,2025
"Grey106Pink","Grey 106",2025-06-12,"M",4,4.05,21.07,18.5,2025
"Grey106Pink","Grey 106",2025-06-12,"M",5,4.28,21.82,18.8,2025
"Grey106Pink","Grey 106",2025-06-12,"M",6,4.81,22.73,21.4,2025
"Grey106Pink","Grey 106",2025-06-12,"M",7,5.1,22.5,20.9,2025
"Grey106Pink","Grey 106",2025-06-12,"M",8,5.92,22.29,23.1,2025
"Grey106Pink","Grey 106",2025-06-12,"M",9,6.22,22.74,25.65,2025
"Grey106Pink","Grey 106",2025-06-12,"M",10,6.6,22.49,25.7,2025
"Grey106Pink","Grey 106",2025-06-12,"M",11,6.88,22.08,21.75,2025
"Grey106Pink","Grey 106",2025-06-12,"M",12,7.36,21.18,28.65,2025
"Grey106Pink","Grey 106",2025-06-12,"M",13,7.82,21.77,30.6,2025
"Grey106Pink","Grey 106",2025-06-12,"M",14,8.36,22.02,33.2,2025
"Grey106Pink","Grey 106",2025-06-12,"M",15,8.79,23,38.5,2025
"Grey106Pink","Grey 106",2025-06-12,"M",16,9.05,22.42,33.4,2025
"Grey106Pink","Grey 106",2025-06-12,"M",17,9.58,24.29,34.2,2025
"Grey106Pink","Grey 106",2025-06-12,"M",18,9.97,24.14,35,2025
"Grey106Pink","Grey 106",2025-06-12,"M",19,10.37,24.84,37.2,2025
"Grey106Pink","Grey 106",2025-06-12,"M",20,10.69,23.38,37.3,2025
"Grey106Pink","Grey 106",2025-06-12,"M",21,10.75,24.7,38.5,2025
"Grey106Pink","Grey 106",2025-06-12,"M",22,11.13,23.64,38,2025
"Grey106Pink","Grey 106",2025-06-12,"M",23,11.28,23.92,39.1,2025
"Grey106Pink","Grey 106",2025-06-12,"M",24,11.51,23.64,40.25,2025
"Grey106Pink","Grey 106",2025-06-12,"M",25,11.09,22.65,40.5,2025
"Grey106Pink","Grey 106",2025-06-12,"M",26,11.31,23.3,40.3,2025
"Grey106Pink","Grey 106",2025-06-12,"M",27,11.55,23.03,41.1,2025
"Grey106Pink","Grey 106",2025-06-12,"M",28,11.22,22.46,40.4,2025
"Grey106Pink","Grey 106",2025-06-12,"M",29,11.56,22.8,41.2,2025
"Grey106Pink","Grey 106",2025-06-12,"M",30,NA,NA,NA,2025
"Grey106Pink","Grey 106",2025-06-12,"M",31,NA,NA,NA,2025
"Grey106Pink","Grey 106",2025-06-12,"M",32,NA,NA,NA,2025
"Grey107Green","Grey107",2025-06-15,"M",1,NA,NA,NA,2025
"Grey107Green","Grey107",2025-06-15,"M",2,3.56,19.64,16.8,2025
"Grey107Green","Grey107",2025-06-15,"M",3,3.97,19.31,18.55,2025
"Grey107Green","Grey107",2025-06-15,"M",4,4.44,19.54,19.3,2025
"Grey107Green","Grey107",2025-06-15,"M",5,5.23,20.39,20.05,2025
"Grey107Green","Grey107",2025-06-15,"M",6,5.19,17.47,21.3,2025
"Grey107Green","Grey107",2025-06-15,"M",7,5.92,21.04,22.2,2025
"Grey107Green","Grey107",2025-06-15,"M",8,6.35,20.52,24.55,2025
"Grey107Green","Grey107",2025-06-15,"M",9,7.39,20.63,26.15,2025
"Grey107Green","Grey107",2025-06-15,"M",10,8.05,21.6,28.3,2025
"Grey107Green","Grey107",2025-06-15,"M",11,8.34,21.97,31.65,2025
"Grey107Green","Grey107",2025-06-15,"M",12,8.79,20.8,32.55,2025
"Grey107Green","Grey107",2025-06-15,"M",13,9.28,21.16,32.05,2025
"Grey107Green","Grey107",2025-06-15,"M",14,9.78,21.74,35.1,2025
"Grey107Green","Grey107",2025-06-15,"M",15,9.91,21.16,35.55,2025
"Grey107Green","Grey107",2025-06-15,"M",16,10.89,21.61,36.5,2025
"Grey107Green","Grey107",2025-06-15,"M",17,11.44,21.83,38.35,2025
"Grey107Green","Grey107",2025-06-15,"M",18,11.62,21.62,39.1,2025
"Grey107Green","Grey107",2025-06-15,"M",19,11.8,22.34,38.65,2025
"Grey107Green","Grey107",2025-06-15,"M",20,12.08,22.26,39.9,2025
"Grey107Green","Grey107",2025-06-15,"M",21,12.47,21.82,40.95,2025
"Grey107Green","Grey107",2025-06-15,"M",22,12.79,22.48,40.5,2025
"Grey107Green","Grey107",2025-06-15,"M",23,NA,NA,NA,2025
"Grey107Green","Grey107",2025-06-15,"M",24,12.44,20.37,41.3,2025
"Grey107Green","Grey107",2025-06-15,"M",25,12.45,20.15,42.2,2025
"Grey107Green","Grey107",2025-06-15,"M",26,12.48,19.82,42.15,2025
"Grey107Green","Grey107",2025-06-15,"M",27,12.53,20.75,42.7,2025
"Grey107Green","Grey107",2025-06-15,"M",28,12.93,29.98,42.55,2025
"Grey107Green","Grey107",2025-06-15,"M",29,12.91,23.32,42.4,2025
"Grey107Green","Grey107",2025-06-15,"M",30,12.21,21.67,42.4,2025
"Grey107Green","Grey107",2025-06-15,"M",31,NA,NA,NA,2025
"Grey107Green","Grey107",2025-06-15,"M",32,NA,NA,NA,2025
"Grey107Yellow","Grey107",2025-06-15,"M",1,NA,NA,NA,2025
"Grey107Yellow","Grey107",2025-06-15,"M",2,3.59,19.64,16.45,2025
"Grey107Yellow","Grey107",2025-06-15,"M",3,4,19.31,19.5,2025
"Grey107Yellow","Grey107",2025-06-15,"M",4,4.48,19.54,21,2025
"Grey107Yellow","Grey107",2025-06-15,"M",5,5.09,20.39,21.1,2025
"Grey107Yellow","Grey107",2025-06-15,"M",6,5.15,17.47,22.15,2025
"Grey107Yellow","Grey107",2025-06-15,"M",7,5.9,21.04,22.5,2025
"Grey107Yellow","Grey107",2025-06-15,"M",8,6.34,20.52,24.2,2025
"Grey107Yellow","Grey107",2025-06-15,"M",9,7.32,20.63,26.15,2025
"Grey107Yellow","Grey107",2025-06-15,"M",10,8.32,21.6,29.2,2025
"Grey107Yellow","Grey107",2025-06-15,"M",11,8.17,21.97,31,2025
"Grey107Yellow","Grey107",2025-06-15,"M",12,9,20.8,32.75,2025
"Grey107Yellow","Grey107",2025-06-15,"M",13,9.6,21.16,32.6,2025
"Grey107Yellow","Grey107",2025-06-15,"M",14,9.66,21.74,35,2025
"Grey107Yellow","Grey107",2025-06-15,"M",15,10.1,21.16,35.85,2025
"Grey107Yellow","Grey107",2025-06-15,"M",16,10.65,21.61,36.8,2025
"Grey107Yellow","Grey107",2025-06-15,"M",17,11.09,21.83,37.6,2025
"Grey107Yellow","Grey107",2025-06-15,"M",18,11.07,21.62,39.15,2025
"Grey107Yellow","Grey107",2025-06-15,"M",19,11.31,22.34,38,2025
"Grey107Yellow","Grey107",2025-06-15,"M",20,11.37,22.26,40.5,2025
"Grey107Yellow","Grey107",2025-06-15,"M",21,11.98,21.82,40.95,2025
"Grey107Yellow","Grey107",2025-06-15,"M",22,12.01,22.48,41.1,2025
"Grey107Yellow","Grey107",2025-06-15,"M",23,NA,NA,NA,2025
"Grey107Yellow","Grey107",2025-06-15,"M",24,11.63,20.37,41.35,2025
"Grey107Yellow","Grey107",2025-06-15,"M",25,11.33,20.15,42.2,2025
"Grey107Yellow","Grey107",2025-06-15,"M",26,11.61,19.82,42,2025
"Grey107Yellow","Grey107",2025-06-15,"M",27,11.84,20.75,42.3,2025
"Grey107Yellow","Grey107",2025-06-15,"M",28,11.77,29.98,42.9,2025
"Grey107Yellow","Grey107",2025-06-15,"M",29,11.83,23.32,42.7,2025
"Grey107Yellow","Grey107",2025-06-15,"M",30,11.52,21.67,43,2025
"Grey107Yellow","Grey107",2025-06-15,"M",31,NA,NA,NA,2025
"Grey107Yellow","Grey107",2025-06-15,"M",32,NA,NA,NA,2025
"Grey102Pink","Grey102",2025-06-15,"M",1,NA,NA,NA,2025
"Grey102Pink","Grey102",2025-06-15,"M",2,3.57,25.41,16.6,2025
"Grey102Pink","Grey102",2025-06-15,"M",3,3.92,22.71,19.85,2025
"Grey102Pink","Grey102",2025-06-15,"M",4,4.23,22.32,19.4,2025
"Grey102Pink","Grey102",2025-06-15,"M",5,4.65,22.03,20.1,2025
"Grey102Pink","Grey102",2025-06-15,"M",6,4.82,19.58,20.55,2025
"Grey102Pink","Grey102",2025-06-15,"M",7,5.3,21.49,21.6,2025
"Grey102Pink","Grey102",2025-06-15,"M",8,5.99,21.73,27.3,2025
"Grey102Pink","Grey102",2025-06-15,"M",9,6.57,22.01,24.6,2025
"Grey102Pink","Grey102",2025-06-15,"M",10,7.68,24.22,27.3,2025
"Grey102Pink","Grey102",2025-06-15,"M",11,7.7,22.93,28.25,2025
"Grey102Pink","Grey102",2025-06-15,"M",12,8.18,22.99,30.15,2025
"Grey102Pink","Grey102",2025-06-15,"M",13,8.92,23.66,30.1,2025
"Grey102Pink","Grey102",2025-06-15,"M",14,9.47,25.01,32.25,2025
"Grey102Pink","Grey102",2025-06-15,"M",15,9.76,23.66,33.7,2025
"Grey102Pink","Grey102",2025-06-15,"M",16,10.08,24.54,35.3,2025
"Grey102Pink","Grey102",2025-06-15,"M",17,10.57,23.66,36.3,2025
"Grey102Pink","Grey102",2025-06-15,"M",18,10.6,23.18,37.7,2025
"Grey102Pink","Grey102",2025-06-15,"M",19,10.83,22.44,37.55,2025
"Grey102Pink","Grey102",2025-06-15,"M",20,10.54,21.18,38.4,2025
"Grey102Pink","Grey102",2025-06-15,"M",21,10.07,19.42,40,2025
"Grey102Pink","Grey102",2025-06-15,"M",22,9.8,17.6,40,2025
"Grey102Pink","Grey102",2025-06-15,"M",23,9.91,18.59,40,2025
"Grey102Pink","Grey102",2025-06-15,"M",24,9.97,18.8,40.05,2025
"Grey102Pink","Grey102",2025-06-15,"M",25,10.02,19.13,40.7,2025
"Grey102Pink","Grey102",2025-06-15,"M",26,10.13,18.44,41,2025
"Grey102Pink","Grey102",2025-06-15,"M",27,9.57,18.61,41.1,2025
"Grey102Pink","Grey102",2025-06-15,"M",28,9.93,22.44,40.5,2025
"Grey102Pink","Grey102",2025-06-15,"M",29,10.53,22.99,40.6,2025
"Grey102Pink","Grey102",2025-06-15,"M",30,10.91,24.6,42.4,2025
"Grey102Pink","Grey102",2025-06-15,"M",31,NA,NA,NA,2025
"Grey102Pink","Grey102",2025-06-15,"M",32,NA,NA,NA,2025
"Grey102Blue","Grey102",2025-06-15,"F",1,NA,NA,NA,2025
"Grey102Blue","Grey102",2025-06-15,"F",2,4.16,25.41,17.1,2025
"Grey102Blue","Grey102",2025-06-15,"F",3,4.44,22.71,19.5,2025
"Grey102Blue","Grey102",2025-06-15,"F",4,4.71,22.32,21.4,2025
"Grey102Blue","Grey102",2025-06-15,"F",5,5.16,22.03,20.85,2025
"Grey102Blue","Grey102",2025-06-15,"F",6,5.42,19.58,22.15,2025
"Grey102Blue","Grey102",2025-06-15,"F",7,5.96,21.49,23.5,2025
"Grey102Blue","Grey102",2025-06-15,"F",8,6.63,21.73,21.5,2025
"Grey102Blue","Grey102",2025-06-15,"F",9,7.26,22.01,26.75,2025
"Grey102Blue","Grey102",2025-06-15,"F",10,8.3,24.22,29.4,2025
"Grey102Blue","Grey102",2025-06-15,"F",11,8.6,22.93,30.5,2025
"Grey102Blue","Grey102",2025-06-15,"F",12,9.26,22.99,32.6,2025
"Grey102Blue","Grey102",2025-06-15,"F",13,9.77,23.66,32.9,2025
"Grey102Blue","Grey102",2025-06-15,"F",14,10.61,25.01,35.55,2025
"Grey102Blue","Grey102",2025-06-15,"F",15,10.73,23.66,36.6,2025
"Grey102Blue","Grey102",2025-06-15,"F",16,11.17,24.54,36.65,2025
"Grey102Blue","Grey102",2025-06-15,"F",17,11.63,23.66,39.45,2025
"Grey102Blue","Grey102",2025-06-15,"F",18,11.75,23.18,40.25,2025
"Grey102Blue","Grey102",2025-06-15,"F",19,11.93,22.44,41,2025
"Grey102Blue","Grey102",2025-06-15,"F",20,11.8,21.18,41.25,2025
"Grey102Blue","Grey102",2025-06-15,"F",21,11.31,19.42,42.3,2025
"Grey102Blue","Grey102",2025-06-15,"F",22,10.92,17.6,42.35,2025
"Grey102Blue","Grey102",2025-06-15,"F",23,10.57,18.59,43.15,2025
"Grey102Blue","Grey102",2025-06-15,"F",24,10.73,18.8,42.7,2025
"Grey102Blue","Grey102",2025-06-15,"F",25,10.5,19.13,43.1,2025
"Grey102Blue","Grey102",2025-06-15,"F",26,10.77,18.44,43.18,2025
"Grey102Blue","Grey102",2025-06-15,"F",27,11,18.61,41.3,2025
"Grey102Blue","Grey102",2025-06-15,"F",28,11.03,22.44,44.5,2025
"Grey102Blue","Grey102",2025-06-15,"F",29,11.47,22.99,43.05,2025
"Grey102Blue","Grey102",2025-06-15,"F",30,12.06,24.6,44.85,2025
"Grey102Blue","Grey102",2025-06-15,"F",31,NA,NA,NA,2025
"Grey102Blue","Grey102",2025-06-15,"F",32,NA,NA,NA,2025
"Grey111Yellow","Grey111",2025-06-19,"F",1,NA,NA,NA,2025
"Grey111Yellow","Grey111",2025-06-19,"F",2,3.35,21.22,16.9,2025
"Grey111Yellow","Grey111",2025-06-19,"F",3,3.68,20.45,17.1,2025
"Grey111Yellow","Grey111",2025-06-19,"F",4,4.02,20.52,18.65,2025
"Grey111Yellow","Grey111",2025-06-19,"F",5,4.57,20.62,20.4,2025
"Grey111Yellow","Grey111",2025-06-19,"F",6,5.24,22.12,23.7,2025
"Grey111Yellow","Grey111",2025-06-19,"F",7,5.99,21.2,23.5,2025
"Grey111Yellow","Grey111",2025-06-19,"F",8,6.59,21.31,26.7,2025
"Grey111Yellow","Grey111",2025-06-19,"F",9,7.31,22.25,26.6,2025
"Grey111Yellow","Grey111",2025-06-19,"F",10,8.37,22.66,29,2025
"Grey111Yellow","Grey111",2025-06-19,"F",11,9.03,21.4,30.95,2025
"Grey111Yellow","Grey111",2025-06-19,"F",12,9.53,21.48,32.6,2025
"Grey111Yellow","Grey111",2025-06-19,"F",13,10.16,22.1,34.25,2025
"Grey111Yellow","Grey111",2025-06-19,"F",14,10.45,21.61,35.2,2025
"Grey111Yellow","Grey111",2025-06-19,"F",15,10.91,22.21,35.6,2025
"Grey111Yellow","Grey111",2025-06-19,"F",16,11.65,21.45,37,2025
"Grey111Yellow","Grey111",2025-06-19,"F",17,11.64,20.73,37.75,2025
"Grey111Yellow","Grey111",2025-06-19,"F",18,11.96,27.78,39.65,2025
"Grey111Yellow","Grey111",2025-06-19,"F",19,12.25,20.46,41.7,2025
"Grey111Yellow","Grey111",2025-06-19,"F",20,12.47,19.81,39.65,2025
"Grey111Yellow","Grey111",2025-06-19,"F",21,12.91,20.37,42.1,2025
"Grey111Yellow","Grey111",2025-06-19,"F",22,12.8,20.25,42.7,2025
"Grey111Yellow","Grey111",2025-06-19,"F",23,12.85,21.16,42.4,2025
"Grey111Yellow","Grey111",2025-06-19,"F",24,13.22,21.71,43.3,2025
"Grey111Yellow","Grey111",2025-06-19,"F",25,13.05,20.93,42.8,2025
"Grey111Yellow","Grey111",2025-06-19,"F",26,13,21.82,44,2025
"Grey111Yellow","Grey111",2025-06-19,"F",27,12.77,20.63,42.8,2025
"Grey111Yellow","Grey111",2025-06-19,"F",28,12.83,22.64,44.1,2025
"Grey111Yellow","Grey111",2025-06-19,"F",29,12.52,21.44,44.15,2025
"Grey111Yellow","Grey111",2025-06-19,"F",30,12.62,NA,44.6,2025
"Grey111Yellow","Grey111",2025-06-19,"F",31,NA,NA,NA,2025
"Grey111Yellow","Grey111",2025-06-19,"F",32,NA,NA,NA,2025
"Grey111Pink","Grey111",2025-06-19,"F",1,NA,NA,NA,2025
"Grey111Pink","Grey111",2025-06-19,"F",2,3.77,21.22,17.75,2025
"Grey111Pink","Grey111",2025-06-19,"F",3,4.06,20.45,18.4,2025
"Grey111Pink","Grey111",2025-06-19,"F",4,4.49,20.52,20,2025
"Grey111Pink","Grey111",2025-06-19,"F",5,5.04,20.62,21.35,2025
"Grey111Pink","Grey111",2025-06-19,"F",6,5.67,22.12,23.6,2025
"Grey111Pink","Grey111",2025-06-19,"F",7,6.5,21.2,23.8,2025
"Grey111Pink","Grey111",2025-06-19,"F",8,6.99,21.31,26.5,2025
"Grey111Pink","Grey111",2025-06-19,"F",9,7.99,22.25,26.9,2025
"Grey111Pink","Grey111",2025-06-19,"F",10,8.5,22.66,29.55,2025
"Grey111Pink","Grey111",2025-06-19,"F",11,9.5,21.4,31.4,2025
"Grey111Pink","Grey111",2025-06-19,"F",12,9.76,21.48,30.8,2025
"Grey111Pink","Grey111",2025-06-19,"F",13,10.51,22.1,33.35,2025
"Grey111Pink","Grey111",2025-06-19,"F",14,10.9,21.61,36.2,2025
"Grey111Pink","Grey111",2025-06-19,"F",15,11.2,22.21,36.15,2025
"Grey111Pink","Grey111",2025-06-19,"F",16,11.91,21.45,36.65,2025
"Grey111Pink","Grey111",2025-06-19,"F",17,11.96,20.73,37.65,2025
"Grey111Pink","Grey111",2025-06-19,"F",18,12.27,27.78,39.4,2025
"Grey111Pink","Grey111",2025-06-19,"F",19,12.57,20.46,40.05,2025
"Grey111Pink","Grey111",2025-06-19,"F",20,12.84,19.81,39.9,2025
"Grey111Pink","Grey111",2025-06-19,"F",21,13.05,20.37,41.6,2025
"Grey111Pink","Grey111",2025-06-19,"F",22,13.02,20.25,41.6,2025
"Grey111Pink","Grey111",2025-06-19,"F",23,13.29,21.16,41.6,2025
"Grey111Pink","Grey111",2025-06-19,"F",24,13.44,21.71,42.4,2025
"Grey111Pink","Grey111",2025-06-19,"F",25,13.64,20.93,41.6,2025
"Grey111Pink","Grey111",2025-06-19,"F",26,13.34,21.82,43,2025
"Grey111Pink","Grey111",2025-06-19,"F",27,13.54,20.63,42.55,2025
"Grey111Pink","Grey111",2025-06-19,"F",28,13.65,22.64,43.6,2025
"Grey111Pink","Grey111",2025-06-19,"F",29,13.76,21.44,43.65,2025
"Grey111Pink","Grey111",2025-06-19,"F",30,13.69,NA,44,2025
"Grey111Pink","Grey111",2025-06-19,"F",31,NA,NA,NA,2025
"Grey111Pink","Grey111",2025-06-19,"F",32,NA,NA,NA,2025
"Grey113Green","Grey113",2025-06-20,"M",1,NA,NA,NA,2025
"Grey113Green","Grey113",2025-06-20,"M",2,4.39,24.43,18.3,2025
"Grey113Green","Grey113",2025-06-20,"M",3,4.76,22.81,20.1,2025
"Grey113Green","Grey113",2025-06-20,"M",4,5.23,22.27,21.3,2025
"Grey113Green","Grey113",2025-06-20,"M",5,5.89,22.44,25,2025
"Grey113Green","Grey113",2025-06-20,"M",6,6.49,23.75,23.4,2025
"Grey113Green","Grey113",2025-06-20,"M",7,7.19,22.28,25.95,2025
"Grey113Green","Grey113",2025-06-20,"M",8,7.83,22.84,27.4,2025
